NumC50Attributes,NumEventTypes,NumValues,NumConstraints,NumAttributes,NumEventConstraints,NumNegations,NumAggregates,NumParameters,Window,NumErrors,OriginalPrecision_Rule1,OriginalRecall_Rule1,OriginalF1_Rule1,MissClassificationCost_Rule1,FinalPrecision_Rule1,FinalRecall_Rule1,FinalF1_Rule1,OriginalPrecision_Rule2,OriginalRecall_Rule2,OriginalF1_Rule2,MissClassificationCost_Rule2,FinalPrecision_Rule2,FinalRecall_Rule2,FinalF1_Rule2,OriginalPrecision_Rule3,OriginalRecall_Rule3,OriginalF1_Rule3,MissClassificationCost_Rule3,FinalPrecision_Rule3,FinalRecall_Rule3,FinalF1_Rule3,OriginalPrecision_Rule12,OriginalRecall_Rule12,OriginalF1_Rule12,MissClassificationCost_Rule12,FinalPrecision_Rule12,FinalRecall_Rule12,FinalF1_Rule12,OriginalPrecision_Rule13,OriginalRecall_Rule13,OriginalF1_Rule13,MissClassificationCost_Rule13,FinalPrecision_Rule13,FinalRecall_Rule13,FinalF1_Rule13,OriginalPrecision_Rule23,OriginalRecall_Rule23,OriginalF1_Rule23,MissClassificationCost_Rule23,FinalPrecision_Rule23,FinalRecall_Rule23,FinalF1_Rule23,OriginalPrecision_Rule123,OriginalRecall_Rule123,OriginalF1_Rule123,MissClassificationCost_Rule123,FinalPrecision_Rule123,FinalRecall_Rule123,FinalF1_Rule123,SystemPrecisionFinal,SystemRecallFinal,SystemF1Final,SystemPrecisionOriginal,SystemRecallOriginal,SystemF1Original
135,15,50,1,2,3,0,0,0,10,197796,0.800405855921148,0.8530820330604048,0.825904875860006,14.0,0.8707472178060414,0.8461300787888151,0.8582621640680091,0.79301146972526,0.9164611590628853,0.8502788502788502,9.333333015441895,0.8549975779105442,0.8161220715166461,0.8351076413532056,0.7964115178700623,0.8771314741035856,0.8348248141968754,18.0,0.9104031856645097,0.8744223107569721,0.8920500731588359,0.8123971475589687,0.5328296456197158,0.6435632808256383,20.0,0.8146314631463146,0.5328296456197158,0.6442631865144101,0.6552614590058102,0.5526315789473685,0.5995864920744315,20.0,0.6696723114141192,0.5526315789473685,0.6055483742666798,0.7991924629878869,0.5346659463353143,0.6406991799741044,13.333333015441895,0.8033008658008658,0.5346659463353143,0.6420153530111364,0.8232063165121868,1.0,0.9030314441724723,20.0,0.8232063165121868,1.0,0.9030314441724723,0.9504091737594276,0.940605145802438,0.9454817451229931,0.7824118799856469,0.7409556670849017,0.7611196885278915
135,15,50,1,2,3,0,0,0,10,480524,0.6218508671983796,0.6207506634651839,0.6213002782696687,2.6666667461395264,0.6641098102543399,0.6236572728421584,0.6432481751824818,0.6926353149955634,0.5982526057633354,0.6419935849987664,17.33333396911621,0.9337189684261268,0.5938074800735745,0.7259439707673568,0.6772624836911398,0.8474324725437815,0.7528512097040017,6.0,0.7520858164481525,0.8428317008014248,0.7948771782490027,0.3036999493157628,0.5087451180166412,0.3803478481655453,20.0,0.3199145755472504,0.5087451180166412,0.3928149993444342,0.29328621908127206,0.014540995094604065,0.02770822901018194,20.0,0.31086142322097376,0.014540995094604065,0.02778242677824268,0.630554825138049,0.40397574123989216,0.49245302392442747,20.0,0.6521620886592331,0.40397574123989216,0.4989077291168209,0.3093446601941748,1.0,0.4725183056817129,20.0,0.3099088145896656,1.0,0.47317616484128455,0.9254595158309626,0.9048095647757155,0.9150180491045579,0.5107120210163965,0.5465981530406961,0.5280460819781534
135,15,50,1,2,3,0,0,0,10,478777,0.7809623430962344,0.6511425082853655,0.7101683629791687,14.0,0.9144753010567707,0.6490493633350776,0.7592328096306875,0.8165137614678899,0.862156582499603,0.8387146608991194,20.0,0.8841166936790924,0.5197713196760362,0.6546654665466546,0.7909109029300379,0.6263614838200473,0.6990838618745595,15.333333015441895,0.9372197309417041,0.626835043409629,0.7512296632614454,0.604172311026822,0.39942683145262403,0.4809143843001942,20.0,0.6105493304181471,0.40014329213684396,0.4834451417442112,0.4491907667816397,0.5400318979266348,0.49044032444959446,20.0,0.4583107742284786,0.5400318979266348,0.4958266217601406,0.2876712328767123,0.014682747771368642,0.027939464493597205,20.0,0.2937062937062937,0.014682747771368642,0.0279673714000333,0.350730124391563,1.0,0.5193193193193193,20.0,0.3509199134199134,1.0,0.519527338273583,0.9360140934645174,0.9159434133696126,0.9258699949282807,0.6058309532562283,0.5559909687800068,0.5798419400238172
135,15,50,1,2,3,0,0,0,10,327105,0.8184125909629378,0.7725239616613419,0.7948064754704577,16.66666603088379,0.9464075382803298,0.7701277955271566,0.8492161352827197,0.7930729550478998,0.8475350448889589,0.8194000304553067,17.33333396911621,0.921968787515006,0.8467475192943771,0.882758620689655,0.814123006833713,0.8345267745952677,0.824198631716504,15.333333015441895,0.8678634966844574,0.8353051058530511,0.8512731022447846,0.6079496090356212,0.5052346570397112,0.5518533123028392,20.0,0.6318284424379232,0.5052346570397112,0.5614844533600801,0.6100707449022056,0.5260136347326875,0.5649325626204238,20.0,0.6157076858462831,0.5260136347326875,0.5673374613003096,0.8183098591549296,0.4197218710493047,0.5548525725199952,20.0,0.8258706467661692,0.4197218710493047,0.556580050293378,0.6057812110640418,1.0,0.7545003103662322,20.0,0.606083271004737,1.0,0.7547345544861844,0.9556001025066932,0.9294969243459623,0.942367786413239,0.7333295819031006,0.6838252656434475,0.7077127767897146
135,15,50,1,2,3,0,0,0,10,327797,0.8026315789473685,0.8346857597454256,0.81834490289369,20.0,0.9432943294329433,0.8337311058074781,0.8851351351351351,0.7350610984288976,0.8481561822125814,0.7875692396230488,17.33333396911621,0.9268747879199185,0.8464518128292532,0.8848396501457726,0.8329979879275654,0.7918393369461268,0.8118973688511195,13.333333015441895,0.9214192829277355,0.7905642333439592,0.8509908209659431,0.8077818423678085,0.4305210918114144,0.5616834316105909,20.0,0.8327048337332876,0.4305210918114144,0.5675896716906181,0.6069023569023569,0.5203897509924215,0.5603264037303283,20.0,0.6146632566069906,0.5203897509924215,0.5636114911080711,0.6188463976336361,0.5228489825062478,0.5668118045476537,20.0,0.6353579175704989,0.5228489825062478,0.5736388562475518,0.6263652527305055,1.0,0.7702639387786975,20.0,0.6273212922920377,1.0,0.7709863998749414,0.9625766520507231,0.9524216561044736,0.9574722287424089,0.7256432812843633,0.6898209852345485,0.7072788413874411
135,15,50,1,2,3,0,0,0,10,302027,0.8116666666666666,0.7796990073647134,0.7953617507757634,16.0,0.8921694480102695,0.7788984950368235,0.8316950166680912,0.7342964013930091,0.863622572815534,0.7937260369466713,20.0,0.8957248777409687,0.8613470873786407,0.8781996751991339,0.7723555790029016,0.8773033707865169,0.8214911973065863,10.666666984558105,0.8855668538473213,0.8741573033707866,0.8798250904704464,0.6457202505219206,0.5225544855549924,0.5776449715192828,20.0,0.6640188922284243,0.5225544855549924,0.5848539283350667,0.6287647315582715,0.5162157319476797,0.5669585752238512,20.0,0.6343020695728754,0.5162157319476797,0.569198854094636,0.7625830959164293,0.4347590687601516,0.5537931034482759,20.0,0.7754182754182755,0.43493954159898934,0.5572898600994334,0.6267304304052354,1.0,0.7705399969054619,20.0,0.6313387423935092,1.0,0.7740130556419024,0.9589476291148729,0.9445770091359241,0.9517080737758953,0.7212664182457253,0.6990062493596968,0.7099618901447654
135,15,50,1,2,3,0,0,0,10,107076,0.7609541745134966,0.9186117005153077,0.8323834374785416,12.0,0.866917401996239,0.9083055471354956,0.8871290059951151,0.8024024834660548,0.9300688360450563,0.8615317730599231,20.0,0.9224204809930179,0.9300688360450563,0.9262288696735997,0.7568683090416612,0.9238035264483627,0.8320453739808578,10.666666984558105,0.8905154010369015,0.9193954659949622,0.9047250193648335,0.8519645821804095,0.5525843503230438,0.6703679512301328,14.0,0.8522003874896208,0.5525843503230438,0.6704409363091998,0.8038203407330924,0.5569665533893757,0.6580031695721077,20.0,0.8067357512953368,0.5569665533893757,0.6589778859379959,0.8329718004338394,0.552418629742852,0.6642880311385014,13.333333015441895,0.8377420234524134,0.552418629742852,0.6657997399219766,0.9264367816091954,0.9946524064171123,0.9593334655822258,20.0,0.9264367816091954,0.9946524064171123,0.9593334655822258,0.961848213321818,0.958658893278506,0.9602509051031562,0.8007206133340558,0.7677741122684885,0.7839013393449146
135,15,50,1,2,3,0,0,0,10,460116,0.7543759512937596,0.6401356151113982,0.6925764192139738,18.66666603088379,0.8856311548791406,0.6388440426218922,0.7422622397298819,0.8124503731935843,0.8164698372167252,0.8144551460638383,10.0,0.8857340720221607,0.8164698372167252,0.8496927420694237,0.7275312855517634,0.6116690578670493,0.6645882047285009,16.66666603088379,0.9170661553211888,0.6099155109198151,0.7325993298228819,0.662774138422102,0.40469565217391307,0.5025375229456862,20.0,0.6690626797009775,0.40469565217391307,0.5043346337234503,0.4010525027536409,0.5413844374690236,0.4607705286839145,20.0,0.4107030956260183,0.5413844374690236,0.46707525655644244,0.6418842224744609,0.4020618556701031,0.4944262295081967,20.0,0.6455298486146815,0.40170636331318876,0.4952339213323108,0.5037109375,1.0,0.6699571372905572,20.0,0.5055871397765144,1.0,0.6716145833333333,0.9546841586775271,0.920648056047017,0.9373572404124114,0.6288321266115792,0.6030561936966005,0.615674493372335
135,15,50,1,2,3,0,0,0,10,305533,0.6851851851851852,0.7741038771031455,0.7269354949508828,6.666666507720947,0.779293978048057,0.7686905632772495,0.7739559549237681,0.6829433247666712,0.7753378378378378,0.7262135922330097,8.0,0.7790661719233147,0.7738022113022113,0.7764252696456085,0.7804992934526613,0.816256157635468,0.7979773657596918,14.0,0.9019963702359347,0.8160919540229885,0.856896551724138,0.5827774408732566,0.4989615784008307,0.5376223776223776,19.33333396911621,0.5912259122591226,0.49913464866735896,0.5412912912912913,0.676017130620985,0.5100985619647762,0.5814531724836541,20.0,0.6834812730028145,0.5100985619647762,0.5841968911917098,0.5848938826466916,0.4967308711786535,0.5372193024366937,20.0,0.5916649126499685,0.4967308711786535,0.5400576368876081,0.6709183673469388,1.0,0.8030534351145038,20.0,0.6716036772216547,1.0,0.8035441490986862,0.9379556453214267,0.9291453492619853,0.9335297107041352,0.6727094684510508,0.6749804751467513,0.6738430583501006
135,15,50,1,2,3,0,0,0,10,296140,0.8548895899053628,0.8783017339167072,0.866437534969227,18.0,0.9587537617277394,0.877653540755145,0.9164128595600677,0.6808835624485959,0.823504334233338,0.7454334962696166,15.333333015441895,0.8536259825003708,0.8179621998010516,0.8354136429608128,0.6548839154988496,0.8294039735099338,0.7318840579710145,12.0,0.8088991073843657,0.7921854304635761,0.8004550321199143,0.695195530726257,0.5285423037716616,0.6005211852137824,20.0,0.6983164983164983,0.5285423037716616,0.601682622570351,0.8108658743633277,0.4246843322070069,0.5574229691876751,20.0,0.8180883864337102,0.4246843322070069,0.5591196441114493,0.6003068661296509,0.5221888555221889,0.5585296216987865,14.0,0.6128084606345476,0.522022022022022,0.5637837837837837,0.6573105384026537,0.9980627663696242,0.7926153846153845,20.0,0.6574783052577846,0.9980627663696242,0.792737344206801,0.9514811691200034,0.9447634244682215,0.948110397460725,0.7001415808231216,0.7022672738847265,0.7012028163504792
135,15,50,1,2,3,0,0,0,10,195347,0.6265149641355429,0.8520968827091276,0.7220981612581365,18.0,0.8509597750336227,0.7804440457501682,0.8141779259519215,0.8247947919615058,0.9290610553164356,0.873828622835295,20.0,0.947702834799609,0.9273075083692014,0.9373942470389172,0.7079912108245634,0.8760732684602175,0.7831148065238247,16.66666603088379,0.8446817362363056,0.8716370921579851,0.8579477427987887,0.8335766423357664,0.5057573073516386,0.62954796030871,20.0,0.8352837916910474,0.5057573073516386,0.6300342050093788,0.6000745434215431,0.5568044267681135,0.5776302807426676,20.0,0.613536701620591,0.5564585855092512,0.5836053681537903,0.8074380165289257,0.5274428648551377,0.6380755415260695,20.0,0.8105641592920354,0.5274428648551377,0.6390493840619209,0.7922953451043339,0.9983818770226537,0.8834795059960623,20.0,0.7922953451043339,0.9983818770226537,0.8834795059960623,0.955291751171072,0.9597890069566547,0.9575350985268637,0.7151782009313477,0.745100393889903,0.7298327334321405
135,15,50,1,2,3,0,0,0,10,323919,0.7859405641876602,0.8324013420674229,0.808504034761018,20.0,0.8330281338438489,0.7994887362198434,0.815913908364585,0.7052385636989671,0.8335755813953488,0.7640554223288035,6.666666507720947,0.8377109317681585,0.829796511627907,0.8337349397590361,0.8363104404065291,0.8617899079657252,0.8488590184432635,14.0,0.9603890362511052,0.8617899079657252,0.908421844944384,0.605998775760049,0.5326398852223816,0.5669561897489739,20.0,0.6130829550144449,0.5328192252510761,0.5701400882748033,0.8265709156193896,0.4174827711280377,0.5547656344137848,20.0,0.8301478543094122,0.4174827711280377,0.555568963436708,0.657092355280601,0.5323071415786648,0.5881538613665579,20.0,0.6717867630449514,0.5323071415786648,0.5939684441781505,0.6510263929618768,1.0,0.7886323268206039,20.0,0.651547491995731,1.0,0.7890145395799676,0.9536145731104623,0.9430269864859234,0.9482912283550208,0.7271750228384115,0.7018672199170124,0.7142970255219193
135,15,50,1,2,3,0,0,0,10,105420,0.8036852313660293,0.9132556675062973,0.8549742078113486,17.33333396911621,0.9314056224899598,0.9127833753148614,0.9220004770613023,0.8055250137438152,0.9251775848460931,0.861215193593417,17.33333396911621,0.8716346868957311,0.9250197316495659,0.8975340787256855,0.7962046204620462,0.9262517997120461,0.8563188641573617,13.333333015441895,0.9068128425998434,0.9262517997120461,0.9164292497625831,0.8162883845126836,0.5507115834984687,0.6577022375215146,20.0,0.8282308317529125,0.5507115834984687,0.6615451201038736,0.8212305254819118,0.5558534405719392,0.6629716478362822,20.0,0.8236228813559322,0.5558534405719392,0.6637498666097534,0.795687885010267,0.554462529064568,0.6535258775166016,20.0,0.7993811242908716,0.554462529064568,0.6547681909388532,0.9141242937853107,1.0,0.9551357733175915,13.333333015441895,0.9141242937853107,1.0,0.9551357733175915,0.9680787167597552,0.9613386093464737,0.9646968903154781,0.8130212837178163,0.7649467219568526,0.7882516801665967
135,15,50,1,2,3,0,0,0,10,318653,0.679842810910772,0.877910447761194,0.7662845231891611,10.666666984558105,0.8049924148393325,0.8711940298507462,0.836785893484338,0.8560593001206689,0.7886295061140226,0.8209621425028932,20.0,0.9575862733757471,0.788788311894553,0.8650296064089167,0.8293113596233078,0.895598283807405,0.8611811444724576,20.0,0.9349485562562231,0.8952804703638964,0.9146846334929782,0.6945686900958467,0.5270728947793761,0.5993383569196838,20.0,0.7052335640138409,0.5270728947793761,0.6032744426972528,0.8348134991119005,0.4203183688070113,0.5591244349274328,20.0,0.8351101634683724,0.4203183688070113,0.5591909577632361,0.6729992875801473,0.5021261516654855,0.5751395230847286,20.0,0.6819056785370549,0.5021261516654855,0.5783673469387755,0.6238130021913806,1.0,0.7683310841205578,13.333333015441895,0.6238130021913806,1.0,0.7683310841205578,0.9684754143691342,0.9523587878322569,0.9603494883804953,0.7414569679316018,0.6999796302897592,0.7201215439221491
135,15,50,1,2,3,0,0,0,10,178558,0.8284964495214573,0.8609239653512993,0.8443989930774072,20.0,0.9162965493679536,0.8604427333974976,0.8874917273328922,0.8025061291201308,0.9144808319106007,0.854842219804135,20.0,0.8890242045973512,0.9064100574266646,0.8976329541961267,0.8012679162072768,0.9026548672566371,0.8489450244579105,19.33333396911621,0.9012441679626749,0.8997050147492626,0.9004739336492891,0.8307155322862129,0.5119196988707654,0.6334701120106466,14.0,0.8331388564760793,0.5119196988707654,0.63417342067281,0.7295755362848014,0.5581354748603352,0.6324431256181998,20.0,0.7314115762983299,0.5581354748603352,0.6331319932666601,0.8326122228231476,0.5439929328621909,0.6580465911519556,20.0,0.8328374357587233,0.5439929328621909,0.6581169178155392,0.8267743020517996,1.0,0.905174001104769,20.0,0.8267743020517996,1.0,0.905174001104769,0.9697910401727196,0.9600374329428216,0.9648895885501056,0.8058874799673855,0.7436629219313494,0.7735258399676158
