NumC50Attributes,NumEventTypes,NumValues,NumConstraints,NumAttributes,NumEventConstraints,NumNegations,NumAggregates,NumParameters,Window,NumErrors,OriginalPrecision_Rule1,OriginalRecall_Rule1,OriginalF1_Rule1,MissClassificationCost_Rule1,FinalPrecision_Rule1,FinalRecall_Rule1,FinalF1_Rule1,OriginalPrecision_Rule2,OriginalRecall_Rule2,OriginalF1_Rule2,MissClassificationCost_Rule2,FinalPrecision_Rule2,FinalRecall_Rule2,FinalF1_Rule2,OriginalPrecision_Rule3,OriginalRecall_Rule3,OriginalF1_Rule3,MissClassificationCost_Rule3,FinalPrecision_Rule3,FinalRecall_Rule3,FinalF1_Rule3,SystemPrecisionFinal,SystemRecallFinal,SystemF1Final,SystemPrecisionOriginal,SystemRecallOriginal,SystemF1Original
135,15,50,1,2,3,0,0,0,10,11772,0.6690319310694374,0.9843400447427293,0.7966203983101992,12.666666984558105,0.8045097227968556,0.9666915237385036,0.8781754544428135,0.7147397695669447,0.9890049477735019,0.8297970479704797,8.666666984558105,0.768277041470714,0.9879054425508521,0.8643578643578643,0.8017017253604349,0.9921029540801404,0.886797385620915,20.0,0.8935721812434141,0.9921029540801404,0.9402633402633401,0.9348592552784359,0.9959489234719547,0.9644376682669086,0.7211538461538461,0.9882671480144405,0.8338409990862017
135,15,50,1,2,3,0,0,0,10,15392,0.8631178707224335,0.9964881474978051,0.9250203748981256,20.0,0.9379994488839901,0.9961954931226222,0.9662219699120068,0.6592234627562072,0.9816377171215881,0.7887548599342038,14.0,0.7767785771382894,0.964516129032258,0.8605268983838831,0.6210969318490361,0.973404255319149,0.7583291894579811,11.333333015441895,0.7862420830401126,0.9508510638297872,0.8607473035439136,0.9124546722454673,0.9923627069539563,0.9507325987364352,0.6894639556377079,0.9826294558327159,0.8103465833870802
135,15,50,1,2,3,0,0,0,10,18645,0.603584229390681,0.9785821019425536,0.7466430200152014,20.0,0.8744259699129058,0.9168188610327079,0.8951207651159021,0.8012189404594467,0.9924506387921022,0.8866407263294422,19.33333396911621,0.9228060671722643,0.9892566782810686,0.9548766816143498,0.6696369636963696,0.9752463350156212,0.794051462674885,14.0,0.8278944086468509,0.9572218216774814,0.8878733838609005,0.9193625158895042,0.9925277940669718,0.9545451902671589,0.6654721019361903,0.9810683886116819,0.7930247041727216
135,15,50,1,2,3,0,0,0,10,10427,0.7917820867959372,0.9979633401221996,0.882996524649247,20.0,0.8877365828364013,0.9962176316555136,0.9388538524814916,0.7254713351288957,0.9874312647289867,0.8364200953754021,12.0,0.8544698544698545,0.9685781618224666,0.9079528718703975,0.8610326226560493,0.9943636902996144,0.9229074889867841,20.0,0.9465648854961832,0.9931770987837437,0.9693109438332368,0.926942241058389,0.9963908640379229,0.9604127106574888,0.7861878864635328,0.9930366048743766,0.8775883575883576
135,15,50,1,2,3,0,0,0,10,9551,0.7767877541695225,0.9883720930232558,0.8698989382115901,12.666666984558105,0.8884243532793311,0.9883720930232558,0.9357368928030824,0.7984548966144058,1.0,0.887934301958307,17.33333396911621,0.8823379923761118,0.9880478087649402,0.9322056651899584,0.7828479706489337,0.9935972060535506,0.8757214313197383,16.0,0.8646730866700456,0.9930151338766007,0.9244107287997831,0.9522174747050639,0.9982393606462582,0.9746854643666731,0.7860567775325368,0.9940327237728586,0.8778953631688556
135,15,50,1,2,3,0,0,0,10,11183,0.6683484695593677,0.9826904055390703,0.7955955955955957,14.0,0.8215581643543223,0.951780415430267,0.8818879596746477,0.841748304446119,0.9893711248892826,0.9096091205211726,20.0,0.9309675630718048,0.9914378506052554,0.9602516442665142,0.8248031496062992,0.9923031379514505,0.9008331093791991,20.0,0.8941742383752004,0.9905269390171699,0.9398876404494382,0.9440463164911925,0.9960703063479078,0.9693608029582673,0.7631334429275963,0.9877879544823758,0.8610483870967743
135,15,50,1,2,3,0,0,0,10,9502,0.8609504651747548,0.9965075669383003,0.9237825441791447,14.666666984558105,0.9404173531026908,0.9967986030267754,0.9677875105962136,0.7944626935710933,0.98947983635301,0.881311816762103,19.33333396911621,0.9079655543595264,0.9859731151373465,0.9453628467357803,0.821875,1.0,0.9022298456260721,19.33333396911621,0.9110045297095657,1.0,0.9534300055772449,0.9564775316116998,0.9981013314612568,0.9768462310223808,0.824985885958545,0.9953293762771237,0.9021873346269184
135,15,50,1,2,3,0,0,0,10,9761,0.7796118670533125,0.989804587935429,0.8722236086848016,20.0,0.9058701836048616,0.9920702350608893,0.9470127061367937,0.7924878274982611,0.9921625544267054,0.8811549368393917,16.0,0.8584314708093209,0.9944847605224963,0.921463152232383,0.8437655240933929,1.0,0.9152633706048766,13.333333015441895,0.9340115479791037,1.0,0.9658800113733295,0.9585828015000987,0.9991770393992387,0.9784590587800741,0.804086725939791,0.9939265400559144,0.8889846949773658
135,15,50,1,2,3,0,0,0,10,11222,0.7074829931972789,0.9912023460410557,0.8256488549618322,20.0,0.845865444699021,0.9924242424242424,0.9133025975486337,0.8077813802686429,0.9951497860199715,0.8917295155311261,15.333333015441895,0.9279063580739558,0.9951497860199715,0.960352422907489,0.7767584097859327,0.9941291585127201,0.8721030042918455,20.0,0.8768205381387312,0.9930109029913335,0.9313057157839538,0.9502473733948524,0.9989918912995837,0.9740101566228161,0.7587668330029393,0.9933774834437086,0.8603650738286246
135,15,50,1,2,3,0,0,0,10,12440,0.6304515333641547,0.974511672224869,0.7656030691494339,18.0,0.8180509868421053,0.9478323010957599,0.8781725888324873,0.8009938476100331,0.9985250737463127,0.8889180672268908,19.33333396911621,0.9154054054054054,0.9991150442477876,0.9554301833568406,0.7564655172413793,1.0,0.8613496932515337,20.0,0.81419624217119,1.0,0.8975834292289988,0.936743156946395,0.9972425563125009,0.9660465783558894,0.7154672745034191,0.9899080915480267,0.830605224360186
135,15,50,1,2,3,0,0,0,10,12003,0.8307383224510296,0.9898264512268103,0.9033315128345166,19.33333396911621,0.9069069069069069,0.9940155595451825,0.9484653818700928,0.6502798366359098,0.9728445349626612,0.7795104261106074,14.0,0.8080664775030402,0.9022403258655805,0.8525606757190206,0.705568720379147,0.9872893064382426,0.8229874467349995,11.333333015441895,0.8121649965043114,0.9629731970157502,0.8811630847029077,0.925251011309847,0.9935458442134305,0.9581830348481309,0.7140576100146899,0.9824253075571178,0.8270148315271665
135,15,50,1,2,3,0,0,0,10,10176,0.8153218059558117,0.9883551673944687,0.8935386235030925,20.0,0.9404432132963989,0.9883551673944687,0.9638041163946061,0.7736284001844168,0.9821480831138426,0.8655061250805931,20.0,0.8335406817616322,0.9803921568627451,0.9010220548682086,0.713946117274168,0.9871268145713503,0.8286009886193815,17.33333396911621,0.8615384615384616,0.9816488633251164,0.9176801945973627,0.9433783898185513,0.9969953401677539,0.9694460856988542,0.7642066420664206,0.9859087879653432,0.8610152579719785
135,15,50,1,2,3,0,0,0,10,10246,0.797700070406008,0.99009612583746,0.883545619963608,16.66666603088379,0.8907232704402516,0.99009612583746,0.937784522003035,0.817876021143681,0.9961954931226222,0.8982715397809738,20.0,0.9255839217816404,0.9973661106233538,0.9601352303141287,0.7237835570469798,0.9930935251798562,0.8373165109790125,9.333333015441895,0.8158956109134045,0.9896402877697842,0.894408322496749,0.9443156967065967,0.9964352752759648,0.9696756408000469,0.7773481919490561,0.9931234866828087,0.8720870896410954
135,15,50,1,2,3,0,0,0,10,11072,0.7720100617425109,0.9871345029239766,0.866418580777621,20.0,0.85262891809909,0.9862573099415205,0.9145878524945771,0.6832948695189064,0.979887983706721,0.8051459052400376,9.333333015441895,0.7410801325794502,0.9676680244399185,0.839350778403445,0.728518821603928,0.9980381165919282,0.8422421948912016,16.0,0.8348754448398576,0.9862668161434978,0.904278555826802,0.9292517540077607,0.9962600327772408,0.9615899411883999,0.7241842352625218,0.9880908757786735,0.8358000774893453
135,15,50,1,2,3,0,0,0,10,9528,0.8557572743098731,0.9988388969521045,0.9217787302437717,20.0,0.9490586932447398,0.9950653120464441,0.9715176420575314,0.8029782359679267,0.9994297120045623,0.8904979674796748,12.666666984558105,0.9324793167867628,0.996293128029655,0.963330576233802,0.862237044638276,1.0,0.9260228681636589,13.333333015441895,0.9510469722693832,1.0,0.9749093546047861,0.9492877443951194,0.9985368100653016,0.9732896671332613,0.8390589384565288,0.9994182100261806,0.9122449882727796
135,15,50,1,2,3,0,0,0,10,10891,0.7284610814022578,0.9732733527388198,0.833257816039873,10.666666984558105,0.8142442509488725,0.9650701243715268,0.8832647130055703,0.704083607509193,0.984041114417095,0.8208483754512637,10.666666984558105,0.8192520775623269,0.9599675412496619,0.8840453356582388,0.7860641139804097,0.992690469496767,0.8773760715616847,20.0,0.9063304168811117,0.9901602473994939,0.9463925836356308,0.9415454131611337,0.9958538781842662,0.9679384682049617,0.7374898014685886,0.9831414846369981,0.8427800007769706
135,15,50,1,2,3,0,0,0,10,11760,0.7027488151658767,0.9856421164583887,0.8204957945993802,19.33333396911621,0.8183250787933364,0.9664982717362404,0.8862611239790321,0.6790409899458624,0.9664281783159053,0.7976379741085623,6.0,0.7222107224177189,0.9600990643918547,0.8243354991139987,0.7477282561661618,0.9787595581988106,0.8477860910094444,20.0,0.8867677824267782,0.9603511753044464,0.922093813732155,0.9195350743556233,0.9931012594795042,0.9549033701007457,0.7084079899130665,0.9770272743913601,0.8213117907289863
135,15,50,1,2,3,0,0,0,10,10315,0.755834829443447,0.9856599356160375,0.8555823701257462,16.66666603088379,0.8640452325880237,0.98390400936494,0.9200875752599891,0.8482741494909362,0.992734670154025,0.9148366363149436,20.0,0.8909754825247783,0.992734670154025,0.939106529209622,0.7707466608276768,0.9968847352024922,0.869350456902939,16.0,0.8687592684132477,0.9954687057490795,0.9278078395143197,0.9365418975121241,0.9970747848048658,0.9658608342204589,0.7895785440613027,0.9918182693233227,0.8792183966892786
135,15,50,1,2,3,0,0,0,10,9585,0.8000467726847521,0.9982491975488765,0.8882253667402312,16.66666603088379,0.8480635551142006,0.9967901955062737,0.916431924882629,0.8413912185495807,0.9985362997658079,0.9132530120481928,18.0,0.8976315789473684,0.9985362997658079,0.9453991130820399,0.8536343339121806,0.9997094712376525,0.9209152950622239,20.0,0.9468904788112273,0.9997094712376525,0.9725833804409271,0.9600039442345909,0.9980128847078862,0.9786395004929346,0.8310816277000243,0.9988332523091882,0.9072683917689659
135,15,50,1,2,3,0,0,0,10,12110,0.8205190989226249,0.9967281380130875,0.9000805801772763,20.0,0.9168035030103996,0.9964306960142773,0.9549600912200684,0.8274528757854036,0.9953488372093023,0.9036685141198205,19.33333396911621,0.9224324324324324,0.9921511627906977,0.9560224089635855,0.6381854901351561,0.990118100747168,0.7761194029850746,15.333333015441895,0.8299291371404752,0.9597493371896842,0.8901307700905332,0.9486242386053351,0.9969684483164587,0.9721957134759306,0.7424108056484071,0.9937905214135695,0.8499023818820773
135,15,50,1,2,3,0,0,0,10,9886,0.6899849962490623,0.9871210088543064,0.8122309305662877,12.0,0.783383426363246,0.9790716393882479,0.8703637447823493,0.7848863129736959,0.9893228434953638,0.8753262896208824,18.0,0.862855740922473,0.9881989322843495,0.9212835625409299,0.7667631989307195,0.9994192799070848,0.8677675532585404,20.0,0.8866271579489822,0.9991289198606271,0.9395221843003413,0.937595117965019,0.9978298160928711,0.9667751486151158,0.7438316907807367,0.9917986952469711,0.8501018492630906
135,15,50,1,2,3,0,0,0,10,10723,0.8188880796309784,0.9932273262661955,0.8976713240186294,20.0,0.926037943359912,0.9917550058892816,0.9577705104507322,0.8885099685204617,0.9958835636577478,0.9391376680992652,20.0,0.9524746906636671,0.9958835636577478,0.9736955584303579,0.6804511278195489,0.9895860453007029,0.8064071284608041,8.666666984558105,0.7918410041841004,0.9854204634209841,0.8780883888180024,0.9441160962326961,0.9983356357039429,0.9704691525807639,0.78131242139528,0.9927617973303252,0.8744359345891118
135,15,50,1,2,3,0,0,0,10,25038,0.5721167883211679,0.8941364362308921,0.6977655123297426,16.66666603088379,0.7105831533477321,0.9007529089664613,0.7944461213401751,0.5744590581247349,0.9362143474503025,0.712022612239532,20.0,0.8134406720336017,0.803457216940363,0.8084181233150708,0.638012332245194,0.9341476367498672,0.7581896551724139,6.666666507720947,0.7087458745874587,0.9123738714816781,0.7977710703505921,0.8967596930485215,0.9821454087266019,0.9375123995635354,0.5898035976505139,0.9224199799052677,0.7195319935061301
135,15,50,1,2,3,0,0,0,10,9970,0.8503996003996004,1.0,0.9191523822378188,13.333333015441895,0.9212662337662337,1.0,0.9590198563582595,0.8586163522012579,0.9950437317784256,0.9218095881161378,13.333333015441895,0.9146537842190016,0.9935860058309038,0.9524874231414198,0.8765774861181221,1.0,0.9342299932750504,15.333333015441895,0.9389024060556908,1.0,0.9684885666480758,0.9085139279216176,0.9897265054298768,0.9473829544644765,0.8618206180386903,0.9983507954986418,0.9250752842824396
