NumC50Attributes,NumEventTypes,NumValues,NumConstraints,NumAttributes,NumEventConstraints,NumNegations,NumAggregates,NumParameters,Window,NumErrors,OriginalPrecision_Rule1,OriginalRecall_Rule1,OriginalF1_Rule1,MissClassificationCost_Rule1,FinalPrecision_Rule1,FinalRecall_Rule1,FinalF1_Rule1,OriginalPrecision_Rule2,OriginalRecall_Rule2,OriginalF1_Rule2,MissClassificationCost_Rule2,FinalPrecision_Rule2,FinalRecall_Rule2,FinalF1_Rule2,OriginalPrecision_Rule3,OriginalRecall_Rule3,OriginalF1_Rule3,MissClassificationCost_Rule3,FinalPrecision_Rule3,FinalRecall_Rule3,FinalF1_Rule3,OriginalPrecision_Rule4,OriginalRecall_Rule4,OriginalF1_Rule4,MissClassificationCost_Rule4,FinalPrecision_Rule4,FinalRecall_Rule4,FinalF1_Rule4,OriginalPrecision_Rule5,OriginalRecall_Rule5,OriginalF1_Rule5,MissClassificationCost_Rule5,FinalPrecision_Rule5,FinalRecall_Rule5,FinalF1_Rule5,SystemPrecisionFinal,SystemRecallFinal,SystemF1Final,SystemPrecisionOriginal,SystemRecallOriginal,SystemF1Original
135,15,50,1,2,3,0,0,0,10,15920,0.7915896487985212,0.9967995344777422,0.8824211204121055,20.0,0.9165998396150762,0.9976723887110852,0.9554193368626358,0.822495183044316,0.997662868828513,0.9016501650165017,20.0,0.9017951425554382,0.9979550102249489,0.9474414089585357,0.8523821278696618,0.9991319444444444,0.9199413880378314,20.0,0.8827586206896552,1.0,0.9377289377289377,0.8448746587242492,0.9953216374269006,0.9139481809638877,20.0,0.9155459924690694,0.9953216374269006,0.9537685626225832,0.7281514297221103,0.9975172413793103,0.8418111977651029,12.0,0.7844617092119867,0.9748965517241379,0.8693726937269374,0.9388593417043833,0.9975394230274452,0.9673102700594008,0.8043296478676949,0.9972927826738092,0.8904775374803919
135,15,50,1,2,3,0,0,0,10,16841,0.8006613131790269,0.9866123399301513,0.8839634941329856,19.33333396911621,0.8495463709677419,0.9810826542491269,0.9105888708806051,0.7542932628797886,0.9830703012912482,0.8536190357543292,20.0,0.8510427010923535,0.9836441893830703,0.9125515772660722,0.7991920152091255,0.9856389214536928,0.8826771653543307,20.0,0.8865022540440202,0.9797772567409144,0.9308088542391758,0.6861423220973782,0.9786324786324786,0.8066930867459269,10.0,0.7416700946112711,0.9631410256410257,0.8380199860562398,0.7923827217835578,0.9904208998548621,0.8804025287059735,20.0,0.9254060005505093,0.9759071117561684,0.9499858717151738,0.9483653382268733,0.9968247498898141,0.9719914232109353,0.7624834290764472,0.9847620134687821,0.8594839609483961
135,15,50,1,2,3,0,0,0,10,19222,0.7994356924523865,0.9792626728110599,0.8802588996763754,18.66666603088379,0.9221411192214112,0.9824308755760369,0.9513317528935992,0.7827394724664507,0.9777456647398844,0.8694423027499357,18.66666603088379,0.8408976298537569,0.9638728323699421,0.8981955292216536,0.6917755572636434,0.9887393573194178,0.8140192198982477,19.33333396911621,0.8288393903868698,0.9708871189233726,0.8942575259296737,0.6221397649969078,0.9687048627828599,0.7576727546601393,16.0,0.7901712887438825,0.9328358208955224,0.8555972620887612,0.7928406466512702,0.988482579902102,0.8799179802640011,11.333333015441895,0.8254388074056264,0.988482579902102,0.8996331236897276,0.9300808686407446,0.9929942735396595,0.9605084650430282,0.7258819221223095,0.9802197802197802,0.834093087406784
135,15,50,1,2,3,0,0,0,10,15877,0.77384684281236,0.9908256880733946,0.8689967312044254,14.666666984558105,0.8713420787083754,0.9902522935779816,0.9269994632313473,0.7784195933456562,0.977655252466628,0.8667352714175458,15.333333015441895,0.8447408152994464,0.9741729541497388,0.9048517520215634,0.8351193375547978,0.9956445993031359,0.9083443708609272,20.0,0.8948604226454474,0.9959349593495935,0.9426961660024736,0.812530237058539,0.9958493922324341,0.8948980951112296,20.0,0.8802410901467506,0.9958493922324341,0.9344832382807067,0.7820746132848043,0.9916354196711855,0.8744753910721099,20.0,0.8727552591072345,0.9812518027112778,0.9238289205702648,0.9433462290256905,0.9964618311692647,0.9691768274301191,0.7956602893140458,0.99030084794982,0.8823742496377561
135,15,50,1,2,3,0,0,0,10,21522,0.6272604588394062,0.977291841883936,0.76409666283084,17.33333396911621,0.8336265884652981,0.896551724137931,0.86394488906899,0.7754817738565126,0.9605982168536095,0.8581706063720452,14.0,0.894708854028184,0.9677883232671843,0.9298148659850787,0.6386540120793788,0.951413881748072,0.7642746515229738,10.0,0.7382804707759825,0.951413881748072,0.8314051443333708,0.736224828501881,0.9618386816999133,0.834043619954876,9.333333015441895,0.8101669941060904,0.9537438566059555,0.8761120701102112,0.7697077059344553,0.9808126410835214,0.862531017369727,15.333333015441895,0.8744022149509187,0.9802483069977427,0.9243049088732207,0.9252788648089841,0.9912311753461511,0.9571202211007672,0.6965758842807097,0.9668514064624072,0.809756311168524
135,15,50,1,2,3,0,0,0,10,15529,0.8575109507858799,0.9928400954653938,0.9202267385593805,13.333333015441895,0.9258745141588006,0.994928400954654,0.9591601955708945,0.844242125984252,0.9997086247086248,0.9154215581643543,14.0,0.9313246471226927,0.9997086247086248,0.9643057897695334,0.7789449646037908,0.9832804842894206,0.8692660550458716,16.0,0.8812290214304157,0.9838570193139233,0.929719422500681,0.8474534161490683,0.9855533082924011,0.9113010953780389,14.666666984558105,0.8936058700209644,0.9852643744582491,0.9371993953552289,0.8347245409015025,0.9929078014184397,0.9069707178025396,20.0,0.9375167605256101,0.99177304964539,0.9638819961400606,0.9405676938182468,0.9956640192336967,0.9673319614338135,0.8315159186057832,0.9908347351934567,0.9042111114052037
135,15,50,1,2,3,0,0,0,10,17249,0.8362200713194091,0.9835230677052127,0.9039096916299559,16.66666603088379,0.921888170834504,0.9829239065308568,0.9514281571697839,0.7779319916724496,0.9923281203894955,0.8721473029045643,20.0,0.8873945147679325,0.9929182649749189,0.9371953766884835,0.8765052523699718,0.9970853978431944,0.9329151895282247,20.0,0.9384067889405968,0.9991256193529583,0.9678147939017504,0.6887644508670521,0.9914196567862714,0.8128330846301428,16.66666603088379,0.8178102817810282,0.9885595423816953,0.8951147733961153,0.8404494382022472,1.0,0.9133089133089133,16.0,0.9323912441119424,0.9997029114676174,0.9648745519713263,0.9613656411952807,0.9985111591484975,0.9795863909272848,0.7950029963582722,0.9928612550374208,0.8829838978061081
135,15,50,1,2,3,0,0,0,10,20554,0.7837072018890201,0.9883859440142942,0.874226261029896,20.0,0.9011437908496732,0.9854079809410363,0.941394025604552,0.824565637065637,0.9924484461225676,0.9007512850929221,16.0,0.9406267179769104,0.9939006680220738,0.9665301511086005,0.8315125030347171,0.997960372960373,0.907164613958416,20.0,0.9114126097366321,0.9982517482517482,0.952857738840217,0.627940819791414,0.9851598173515982,0.76699748185454,18.66666603088379,0.8423847867054994,0.9355022831050228,0.8865050031551429,0.7754491017964071,0.9776422764227642,0.8648856922681736,14.0,0.8326234026559759,0.9648664343786295,0.8938802958977808,0.944516080571865,0.9962586546121985,0.9696976188232068,0.7456748784182412,0.9880103522949347,0.8499057225289078
135,15,50,1,2,3,0,0,0,10,23257,0.8337827898994852,0.9835164835164835,0.9024810932731855,14.0,0.903140670361573,0.9895893580104106,0.9443907823927141,0.7166847237269772,0.9937406109163746,0.8327738145195133,20.0,0.8651880843661666,0.9962443665498247,0.9261026416850925,0.7265720081135902,0.9884105960264901,0.8375029226093056,20.0,0.8855018587360595,0.9859271523178808,0.9330199764982374,0.8680020544427324,0.9955817378497791,0.9274248868157499,20.0,0.930635838150289,0.9958762886597938,0.9621513944223108,0.6198675496688741,0.970954356846473,0.7566693613581243,20.0,0.8047038327526133,0.958298755186722,0.8748106060606061,0.9338148832521418,0.9976918903126174,0.9646971461088164,0.7314839752221923,0.9855372971852159,0.8397155602667727
135,15,50,1,2,3,0,0,0,10,18938,0.7151257096512571,0.9573832790445168,0.8187093779015786,16.66666603088379,0.8329769541458779,0.9516829533116178,0.8883821107310275,0.8127250900360145,0.9985250737463127,0.8960953011250828,18.0,0.9014909478168264,0.9988200589970502,0.9476630282675623,0.7077299612482154,0.97226113757355,0.819169027384325,16.66666603088379,0.8137231784956378,0.9669375175119082,0.8837387964148528,0.6687002203016438,0.9979767324228629,0.8008117706747844,20.0,0.872236958443855,0.9979767324228629,0.9308799245104978,0.6698418746427891,0.955694482196249,0.7876344086021505,10.0,0.788003663003663,0.9355803207393314,0.8554740897228781,0.9296840487003234,0.995350707089817,0.9613973695390983,0.7095029821073559,0.9763624425476034,0.8218118178050015
135,15,50,1,2,3,0,0,0,10,20118,0.7911778507742844,0.991764705882353,0.8801879404855129,20.0,0.863114963038491,0.9958823529411764,0.9247576130001366,0.8393743793445879,0.9958762886597938,0.9109524451030581,20.0,0.92253136933988,0.9961708394698086,0.9579379691261861,0.7898059387421089,0.9988172678888232,0.8820994907951428,20.0,0.9161920260374288,0.9988172678888232,0.9557221672089404,0.6517404804706651,0.958423455900024,0.775875486381323,19.33333396911621,0.7926853909880784,0.9428022110069695,0.861251372118551,0.6005536557563914,0.9334345735256897,0.7308759413396749,10.0,0.6946061311602638,0.906099721589471,0.7863811092806151,0.9282303751950607,0.9926536942394987,0.9593617081887965,0.7172433238007009,0.9736453605992673,0.8260042675572874
135,15,50,1,2,3,0,0,0,10,22020,0.6525070797934366,0.9669217477166132,0.779192361249254,14.0,0.7891690781314593,0.9424833374475439,0.8590392620092249,0.7007227974213713,0.9781838014725934,0.8165262918279081,16.0,0.8137411549874458,0.9721843468775566,0.885934393638171,0.7646651270207853,0.970398593200469,0.8553345388788427,14.666666984558105,0.8606706524564596,0.970398593200469,0.9122468659594987,0.6148701809598741,0.9976595744680851,0.7608307642381957,20.0,0.8674431503050472,0.9982978723404256,0.9282817291522406,0.8162372386971317,0.9850396010560282,0.8927289645088395,20.0,0.9005095199785466,0.9850396010560282,0.9408797982628188,0.9220502066243138,0.994513804191152,0.9569121130006187,0.6936598999705795,0.9804043869223972,0.812474424414723
135,15,50,1,2,3,0,0,0,10,21220,0.8423844405152816,0.9800176315016162,0.9060038033143167,20.0,0.9294478527607362,0.9794299147810756,0.953784518529117,0.6394399066511085,0.9635769907058528,0.7687374749498997,16.0,0.8071109218650202,0.9522732981662899,0.8737036183452408,0.6462603878116343,0.9718808581545512,0.7763081274436402,15.333333015441895,0.8225205070842655,0.9189752134971881,0.8680767338908019,0.8300828863968795,0.998533724340176,0.9065495207667732,20.0,0.9104995992519369,0.9994134897360704,0.9528869006011464,0.7740654205607477,0.9769979357121793,0.863772650241168,20.0,0.9047487575924903,0.9663815983485697,0.9345501212034792,0.929249221283838,0.9934088002814991,0.9602585001845837,0.7259389671361502,0.977299062467081,0.8330714317783864
135,15,50,1,2,3,0,0,0,10,24226,0.6113318001254443,0.978744769874477,0.7525899234283508,20.0,0.8656950321266259,0.9245188284518828,0.8941404985432179,0.783884489986027,0.9876760563380281,0.87405868605557,20.0,0.8948349307774228,0.9862089201877934,0.9383026242322725,0.6203718169036088,0.9685365853658536,0.7563089229597181,16.66666603088379,0.8036926994906621,0.9236585365853659,0.8595097594189741,0.7716351761138325,0.9738004121283486,0.8610098906819366,20.0,0.8943221950556914,0.9690903738592876,0.9302062729584629,0.8,0.988646288209607,0.884375,20.0,0.9108724832214765,0.9877729257641922,0.9477653631284917,0.9344675860186697,0.9942627743527962,0.9634382842801734,0.6907581703886361,0.979030273197145,0.8100105889060846
135,15,50,1,2,3,0,0,0,10,16977,0.8056747734859323,0.9949941107184923,0.8903820816864294,18.66666603088379,0.8801891749868629,0.9864546525323911,0.9302971396834213,0.703851261620186,0.9840848806366048,0.8207056741510895,10.666666984558105,0.8246243552366002,0.9753315649867375,0.8936687325312918,0.863265306122449,0.9982300884955753,0.9258549931600548,20.0,0.96406160867085,0.9970501474926253,0.9802784222737819,0.8500877412885435,0.9950117370892019,0.9168581857509802,20.0,0.9519392917369308,0.9938380281690141,0.9724375538329026,0.7718700295387412,0.984352361634309,0.8652572592969944,20.0,0.8841303205465055,0.9750796870472327,0.9273804602452804,0.9384337924571671,0.9965732525935315,0.9666300898333098,0.7926980482204363,0.9911570485213896,0.8808879816279663
135,15,50,1,2,3,0,0,0,10,21353,0.7810336871250577,0.9848705266220541,0.8711877493244113,18.0,0.9067133998382313,0.9784695955775385,0.9412258606213266,0.7863208629791141,0.9716392512762337,0.8692122288468856,14.0,0.8556082937796653,0.9713556437889961,0.9098153805286227,0.7746732762505634,0.9876472278081011,0.8682914509407753,20.0,0.8620603015075377,0.9856363114047687,0.9197158557834071,0.5881682290347099,0.9368442292171105,0.7226459143968872,16.0,0.7482724580454096,0.764729620661824,0.7564115357748726,0.795569467854563,0.9901108780341624,0.8822429906542055,20.0,0.8662470495672698,0.9898112076715613,0.9239160839160839,0.9415120300783325,0.9916264728554124,0.9659196711675183,0.7227518271369558,0.9711266478091477,0.8287295333955776
135,15,50,1,2,3,0,0,0,10,24242,0.618368962787015,0.9694637537239325,0.7551000676786233,12.0,0.7471530592549701,0.9610228401191658,0.8406993158866327,0.8642703862660944,0.9734138972809667,0.9156010230179028,20.0,0.9415322580645161,0.9876132930513595,0.9640224122677675,0.8169997592102095,0.9834782608695652,0.8925424174667894,20.0,0.8864171682805548,0.9817391304347826,0.9316462659881722,0.7856301531213192,0.9720198192946663,0.8689421573736321,20.0,0.8149509803921569,0.9691052171378607,0.8853681267474371,0.5939706967429114,0.9772806104751994,0.7388710417622764,18.66666603088379,0.8401366075784681,0.8959417273673257,0.8671422576584138,0.9221309916066143,0.9933763976784602,0.9564287433751248,0.69786594099112,0.9752314235676758,0.8135579070398429
135,15,50,1,2,3,0,0,0,10,18586,0.8292004048582996,0.9855639097744361,0.9006458705510513,13.333333015441895,0.9113642678521812,0.9864661654135338,0.9474292316580011,0.7769985974754559,0.9808203009737385,0.867092735098474,20.0,0.870907139023081,0.9575095898495132,0.9121574139142656,0.8010433957789898,0.980836236933798,0.8818692076752381,20.0,0.8911022576361222,0.974157955865273,0.9307809682341518,0.6669031571479248,0.9858416360776088,0.7955988150655946,8.666666984558105,0.7603658536585366,0.980859989512323,0.8566521639569498,0.7213051823416506,0.9832548403976975,0.8321523472099204,12.0,0.8341232227488151,0.967032967032967,0.895674300254453,0.922490232878811,0.9934876094421928,0.9566735021176657,0.7511053874221936,0.9833089805552433,0.8516634622405023
135,15,50,1,2,3,0,0,0,10,15795,0.7390561605808242,0.9851978366068886,0.8445583211322596,20.0,0.8895689875031879,0.9928835752917734,0.9383911756793113,0.8155907429963459,0.9823943661971831,0.8912551577266072,20.0,0.8873720136518771,0.9917840375586855,0.9366772897325759,0.8581115017579106,0.9956293706293706,0.9217696250337201,20.0,0.9457964601769911,0.9965034965034965,0.9704880817253121,0.7762525737817433,0.9897899649941657,0.8701115527631748,16.66666603088379,0.8823066841415466,0.9819136522753792,0.9294491232914537,0.7850402761795167,0.9869791666666666,0.8745032688116908,20.0,0.9017786036633926,0.9829282407407407,0.9406063962342516,0.9529709097067521,0.9977041071477282,0.97482459393969,0.7926091408358932,0.9879909497012241,0.8795806110063787
135,15,50,1,2,3,0,0,0,10,17705,0.6652032520325203,0.9888808315204254,0.7953728006221445,20.0,0.883920894239037,0.9939569736524051,0.9357150984184776,0.7970513706519236,0.9925415949512335,0.884119074996806,15.333333015441895,0.89442436757873,0.9939759036144579,0.9415760869565217,0.7329103561195252,0.9797537619699043,0.8385434960777426,20.0,0.8587868616638695,0.9800273597811218,0.9154101712241246,0.8330408623715216,0.9819739952718676,0.9013969890139698,14.666666984558105,0.8513963617729952,0.9819739952718676,0.912035131055304,0.7493291592128801,0.9887872528769549,0.8525632871135987,16.66666603088379,0.8463680080992154,0.9867217468279729,0.9111716621253406,0.945657501893855,0.9963145539906103,0.970325324066665,0.7469586374695864,0.9864273447454435,0.8501515911098377
135,15,50,1,2,3,0,0,0,10,22695,0.6305189775367932,0.9708969465648855,0.764534610688457,13.333333015441895,0.7880031262211802,0.9620706106870229,0.8663802363050483,0.781432236995568,0.9781021897810219,0.8687759336099584,20.0,0.924434638720353,0.9786861313868613,0.9507871223939867,0.7572126054150022,0.9886989278470009,0.8576096518788489,20.0,0.8525866398794576,0.9837728194726166,0.9134938786492669,0.638095238095238,0.9789831865492394,0.7726087986730905,13.333333015441895,0.7906626506024096,0.9457566052842273,0.8612832664965366,0.7516093229744728,0.970756880733945,0.847241336169148,13.333333015441895,0.8162768031189084,0.9604357798165137,0.8825079030558484,0.9216575081784943,0.9926035434829665,0.9558158305541758,0.6969509081625209,0.9773424713584288,0.8136682989142006
135,15,50,1,2,3,0,0,0,10,19881,0.795285677683833,0.9624806201550388,0.8709315375982043,20.0,0.8641602634467618,0.9764341085271317,0.9168729072645218,0.6468930975113476,0.9512082853855006,0.7700763927706354,14.666666984558105,0.7870264064293915,0.9466052934407365,0.8594713196113258,0.6852871754523997,0.9808558558558559,0.806855025474757,12.0,0.765811587793012,0.9749436936936937,0.857815209313847,0.6939404934687954,0.9715519431038863,0.8096094824849192,17.33333396911621,0.8212278426286208,0.9649479298958598,0.8873058507532406,0.7306034482758621,0.9783549783549783,0.8365206662553979,15.333333015441895,0.828992628992629,0.9737373737373738,0.8955540809555409,0.9204056149768265,0.9940108553247239,0.9557932527029335,0.7026010654967095,0.96825739581084,0.8143103604830656
135,15,50,1,2,3,0,0,0,10,16774,0.7857478833490122,0.9835148660582868,0.8735782455222906,18.66666603088379,0.8864721485411141,0.983809243450103,0.9326077856843867,0.7775175644028103,0.9767578699617535,0.8658234450384666,18.0,0.8536774193548388,0.9732274198293616,0.909540830354688,0.7042033235581623,0.9868493150684932,0.8219053051911009,7.333333492279053,0.7961938481965036,0.9857534246575342,0.8808911739502999,0.8194990176817288,0.9820482636845203,0.8934404283801873,20.0,0.8740178103719225,0.9820482636845203,0.9248891352549888,0.7364720920323817,0.9959665802362432,0.8467850581751378,10.0,0.7947769817425469,0.9907807548256986,0.8820210310335985,0.9283476996469422,0.9942508506394462,0.960169755590063,0.761371244922555,0.9850996246029454,0.8589052822397906
135,15,50,1,2,3,0,0,0,10,17668,0.7935260115606937,0.9847919655667144,0.8788732394366197,9.333333015441895,0.8719898605830165,0.9870875179340028,0.9259757738896367,0.8033882128370318,0.985655737704918,0.8852372814512949,18.0,0.9108830677828788,0.9874121779859485,0.947605000702346,0.7096571906354515,0.9786682040933987,0.8227311280746394,14.666666984558105,0.7992005643075476,0.9798212741424042,0.8803418803418802,0.6939366515837104,0.9790602655771196,0.8122020972354624,10.0,0.8,0.9703779366700716,0.8769905377336719,0.8061346752935538,0.9891208468097619,0.8883020860839714,12.666666984558105,0.914876257818874,0.9891208468097619,0.9505510031082227,0.9319960210437844,0.9956753009104031,0.9627838606421123,0.7562396730150448,0.9833210832815061,0.8549588300356397
